279.125;-3.625;1
277.5416667;-4.041666667;1
277.2083333;-4.208333333;1
278.0416667;-4.208333333;1
278.625;-4.291666667;1
278.7083333;-4.291666667;1
278.625;-4.541666667;1
278.625;-4.625;1
278.5416667;-4.708333333;1
278.5416667;-4.791666667;1
278.625;-4.791666667;1
278.7083333;-4.791666667;1
278.7916667;-4.791666667;1
278.5416667;-4.875;1
278.625;-4.875;1
278.7083333;-4.875;1
278.7916667;-4.875;1
275.625;-4.958333333;1
276.875;-4.958333333;1
277.5416667;-4.958333333;1
277.625;-4.958333333;1
277.9583333;-4.958333333;1
278.2916667;-4.958333333;1
278.375;-4.958333333;1
278.625;-4.958333333;1
278.7083333;-4.958333333;1
278.875;-4.958333333;1
275.0416667;-5.041666667;1
277.4583333;-5.041666667;1
277.5416667;-5.041666667;1
277.7083333;-5.041666667;1
277.7916667;-5.041666667;1
277.875;-5.041666667;1
278.5416667;-5.041666667;1
278.625;-5.041666667;1
278.7083333;-5.041666667;1
278.7916667;-5.041666667;1
278.875;-5.041666667;1
277.625;-5.208333333;1
278.4583333;-5.208333333;1
278.5416667;-5.208333333;1
278.625;-5.208333333;1
278.7916667;-5.208333333;1
278.4583333;-5.291666667;1
278.5416667;-5.291666667;1
278.7916667;-5.291666667;1
278.875;-5.375;1
277.7083333;-5.458333333;1
277.7916667;-5.458333333;1
277.875;-5.458333333;1
277.9583333;-5.458333333;1
278.125;-5.458333333;1
278.2916667;-5.458333333;1
278.7916667;-5.458333333;1
278.875;-5.458333333;1
278.9583333;-5.458333333;1
279.0416667;-5.458333333;1
277.625;-5.541666667;1
278.0416667;-5.541666667;1
278.2083333;-5.541666667;1
278.2916667;-5.541666667;1
278.375;-5.541666667;1
278.5416667;-5.541666667;1
278.7083333;-5.541666667;1
278.7916667;-5.541666667;1
278.9583333;-5.541666667;1
279.0416667;-5.541666667;1
278.9583333;-5.625;1
279.0416667;-5.625;1
278.125;-5.708333333;1
278.625;-5.708333333;1
278.7916667;-5.708333333;1
278.875;-5.708333333;1
278.9583333;-5.708333333;1
279.0416667;-5.708333333;1
279.125;-5.708333333;1
278.5416667;-5.791666667;1
279.125;-5.791666667;1
278.4583333;-5.875;1
278.7916667;-5.875;1
277.2916667;-5.958333333;1
277.375;-5.958333333;1
277.4583333;-5.958333333;1
277.5416667;-5.958333333;1
277.625;-5.958333333;1
277.7083333;-5.958333333;1
277.7916667;-5.958333333;1
277.875;-5.958333333;1
277.9583333;-5.958333333;1
278.0416667;-5.958333333;1
